input_file,compare_file,intro_score
PMC29096_plagiated_multiplagiated.xml,PMC34520.xml,0.8129388791040817
PMC29096_plagiated_multiplagiated.xml,PMC29079.xml,0.7631656191275022
PMC29096_plagiated_multiplagiated.xml,PMC29097.xml,0.7205485166929286
PMC29097_plagiated_multiplagiated.xml,PMC29057.xml,0.7975778087000445
PMC29097_plagiated_multiplagiated.xml,PMC37354.xml,0.726310022612692
PMC29097_plagiated_multiplagiated.xml,PMC33392.xml,0.7256030265416228
PMC29097_plagiated_multiplagiated.xml,PMC35277.xml,0.7161567184178532
PMC29097_plagiated_multiplagiated.xml,PMC29088.xml,0.7105297033254436
PMC29098_plagiated_multiplagiated.xml,PMC31333.xml,0.6942202381510301
PMC29098_plagiated_multiplagiated.xml,PMC28987.xml,0.6672558486148397
PMC29098_plagiated_multiplagiated.xml,PMC35267.xml,0.6594782130282962
PMC29098_plagiated_multiplagiated.xml,PMC32208.xml,0.6094268801001483
PMC29098_plagiated_multiplagiated.xml,PMC37355.xml,0.6081525695327537
PMC29101_plagiated_multiplagiated.xml,PMC32197.xml,0.669127555912391
PMC29101_plagiated_multiplagiated.xml,PMC30711.xml,0.6619567383857263
PMC29101_plagiated_multiplagiated.xml,PMC31347.xml,0.6611996752611784
PMC29101_plagiated_multiplagiated.xml,PMC29092.xml,0.6574315560197326
PMC29101_plagiated_multiplagiated.xml,PMC28987.xml,0.6439852676576878
PMC30704_plagiated_multiplagiated.xml,PMC37310.xml,0.6249904087612075
PMC30704_plagiated_multiplagiated.xml,PMC29031.xml,0.6219209297253774
PMC30704_plagiated_multiplagiated.xml,PMC32304.xml,0.6060639954469607
PMC30704_plagiated_multiplagiated.xml,PMC37313.xml,0.604775826022574
PMC30704_plagiated_multiplagiated.xml,PMC28994.xml,0.5896999616441899
PMC30706_plagiated_multiplagiated.xml,PMC29057.xml,0.7912099245074482
PMC30706_plagiated_multiplagiated.xml,PMC29088.xml,0.715427695587833
PMC30706_plagiated_multiplagiated.xml,PMC32189.xml,0.7058417640730542
PMC30706_plagiated_multiplagiated.xml,PMC37354.xml,0.6933246967780414
PMC30706_plagiated_multiplagiated.xml,PMC29089.xml,0.689762282142007
PMC30707_plagiated_multiplagiated.xml,PMC37310.xml,0.6249904087612075
PMC30707_plagiated_multiplagiated.xml,PMC29031.xml,0.6219209297253774
PMC30707_plagiated_multiplagiated.xml,PMC32304.xml,0.6060639954469607
PMC30707_plagiated_multiplagiated.xml,PMC37313.xml,0.604775826022574
PMC30707_plagiated_multiplagiated.xml,PMC28994.xml,0.5896999616441899
PMC30708_plagiated_multiplagiated.xml,PMC31481.xml,0.7802131477930536
PMC30708_plagiated_multiplagiated.xml,PMC31333.xml,0.741252057776349
PMC30708_plagiated_multiplagiated.xml,PMC35267.xml,0.7379873659451883
PMC30708_plagiated_multiplagiated.xml,PMC29092.xml,0.7362733064535318
PMC30708_plagiated_multiplagiated.xml,PMC15028.xml,0.7214858525921768
PMC30711_plagiated_multiplagiated.xml,PMC31347.xml,0.7726637954181358
PMC30711_plagiated_multiplagiated.xml,PMC32197.xml,0.7683654218553636
PMC30711_plagiated_multiplagiated.xml,PMC28987.xml,0.7382378331913337
PMC30711_plagiated_multiplagiated.xml,PMC30711.xml,0.7283394581525362
PMC30711_plagiated_multiplagiated.xml,PMC37351.xml,0.7042477732430306
PMC30712_plagiated_multiplagiated.xml,PMC34549.xml,0.5726707657456986
PMC30712_plagiated_multiplagiated.xml,PMC17803.xml,0.5702881658327765
PMC30712_plagiated_multiplagiated.xml,PMC32163.xml,0.5602381356362199
PMC30712_plagiated_multiplagiated.xml,PMC32296.xml,0.5456639655786962
PMC30712_plagiated_multiplagiated.xml,PMC31339.xml,0.5341855631194304
PMC30714_plagiated_multiplagiated.xml,PMC29012.xml,0.5948179471533619
PMC30714_plagiated_multiplagiated.xml,PMC31337.xml,0.5858061602844296
PMC30714_plagiated_multiplagiated.xml,PMC29031.xml,0.5474351452873905
PMC30714_plagiated_multiplagiated.xml,PMC31335.xml,0.5299506094061828
PMC30714_plagiated_multiplagiated.xml,PMC33518.xml,0.5294218699590529
PMC30715_plagiated_multiplagiated.xml,PMC30711.xml,0.6801871437194371
PMC30715_plagiated_multiplagiated.xml,PMC31347.xml,0.6768365326826171
PMC30715_plagiated_multiplagiated.xml,PMC32299.xml,0.6758705389328108
PMC30715_plagiated_multiplagiated.xml,PMC32197.xml,0.6734918255485074
PMC30715_plagiated_multiplagiated.xml,PMC29097.xml,0.6727501764059107
PMC31330_plagiated_multiplagiated.xml,PMC31339.xml,0.670319273022453
PMC31330_plagiated_multiplagiated.xml,PMC31411.xml,0.657432704412119
PMC31330_plagiated_multiplagiated.xml,PMC29097.xml,0.6478669533593835
PMC31330_plagiated_multiplagiated.xml,PMC32299.xml,0.6450061399670941
PMC31330_plagiated_multiplagiated.xml,PMC34549.xml,0.6427444757186878
PMC31332_plagiated_multiplagiated.xml,PMC34549.xml,0.5726707657456986
PMC31332_plagiated_multiplagiated.xml,PMC17803.xml,0.5702881658327765
PMC31332_plagiated_multiplagiated.xml,PMC32163.xml,0.5602381356362199
PMC31332_plagiated_multiplagiated.xml,PMC32296.xml,0.5456639655786962
PMC31332_plagiated_multiplagiated.xml,PMC31339.xml,0.5341855631194304
PMC31333_plagiated_multiplagiated.xml,PMC31347.xml,0.6907360976887191
PMC31333_plagiated_multiplagiated.xml,PMC29097.xml,0.663034908435028
PMC31333_plagiated_multiplagiated.xml,PMC31411.xml,0.6414042921254615
PMC31333_plagiated_multiplagiated.xml,PMC35277.xml,0.6326799549927432
PMC31333_plagiated_multiplagiated.xml,PMC32299.xml,0.6301718222557868
PMC31334_plagiated_multiplagiated.xml,PMC29092.xml,0.682322784940048
PMC31334_plagiated_multiplagiated.xml,PMC29012.xml,0.6580523538994966
PMC31334_plagiated_multiplagiated.xml,PMC28987.xml,0.6551450472505267
PMC31334_plagiated_multiplagiated.xml,PMC31411.xml,0.6467134900196884
PMC31334_plagiated_multiplagiated.xml,PMC37391.xml,0.6463557293958977
PMC31335_plagiated_multiplagiated.xml,PMC34549.xml,0.8001311884641513
PMC31335_plagiated_multiplagiated.xml,PMC37354.xml,0.7558438388877398
PMC31335_plagiated_multiplagiated.xml,PMC32189.xml,0.7546889076768237
PMC31335_plagiated_multiplagiated.xml,PMC31330.xml,0.7024865754894769
PMC31335_plagiated_multiplagiated.xml,PMC32299.xml,0.7023276068777562
PMC31336_plagiated_multiplagiated.xml,PMC32197.xml,0.6107760903894521
PMC31336_plagiated_multiplagiated.xml,PMC29012.xml,0.5702082931760588
PMC31336_plagiated_multiplagiated.xml,PMC31347.xml,0.5687940151714042
PMC31336_plagiated_multiplagiated.xml,PMC37351.xml,0.56488383655658
PMC31336_plagiated_multiplagiated.xml,PMC29079.xml,0.5539569430604185
PMC31337_plagiated_multiplagiated.xml,PMC31347.xml,0.6907360976887191
PMC31337_plagiated_multiplagiated.xml,PMC29097.xml,0.663034908435028
PMC31337_plagiated_multiplagiated.xml,PMC31411.xml,0.6414042921254615
PMC31337_plagiated_multiplagiated.xml,PMC35277.xml,0.6326799549927432
PMC31337_plagiated_multiplagiated.xml,PMC32299.xml,0.6301718222557868
PMC31338_plagiated_multiplagiated.xml,PMC29057.xml,0.7912099245074482
PMC31338_plagiated_multiplagiated.xml,PMC29088.xml,0.715427695587833
PMC31338_plagiated_multiplagiated.xml,PMC32189.xml,0.7058417640730542
PMC31338_plagiated_multiplagiated.xml,PMC37354.xml,0.6933246967780414
PMC31338_plagiated_multiplagiated.xml,PMC29089.xml,0.689762282142007
PMC31339_plagiated_multiplagiated.xml,PMC29092.xml,0.6648808326077839
PMC31339_plagiated_multiplagiated.xml,PMC31333.xml,0.6612981468934735
PMC31339_plagiated_multiplagiated.xml,PMC32183.xml,0.6567432580929721
PMC31339_plagiated_multiplagiated.xml,PMC31411.xml,0.6366677859308747
